ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_L438P_1	TPM_L438P_2	TPM_Control_1	TPM_Control_2	TPM_Control_3	TPM_Control_4	TPM_Control_5	TPM_Control_6
ENSG00000005206	-0.210549966389034	5.52720047330767	-1.25634292386588	0.243243812423164	0.822989689512482	-6.2221897542019	SPPL2B	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]	19	2328613	2355095	protein_coding	56928	5.22174583315473	5.2975071458382	5.19669500678489	5.60500791120714	5.20404577067182	6.01041887372239	5.41764296297763	5.41655688246807
ENSG00000005238	0.31279683678193	3.58300336701941	1.456796379049	0.181986591802196	0.820111711728151	-5.64869958790972	ATOSB	atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]	9	35104112	35116357	protein_coding	80256	3.23920707501024	3.08884394236243	3.16440834164057	3.15380922648738	2.29943751230424	2.56608985006156	2.42551650654342	2.68163479093944
ENSG00000005243	0.212712822985888	1.24337103996344	0.45850000634712	0.658376457387322	0.924579992723763	-5.99599103831627	COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	17	48026142	48038030	protein_coding	51226	3.04608868390098	2.21918835012081	2.21522910146244	3.01413601523571	2.46940126390601	3.27562989498059	1.63235989352947	1.85234528210484
ENSG00000005249	-0.239913033067255	-1.42796869398358	-0.379328834699302	0.713977803819737	0.938229622481911	-5.47856526674193	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]	7	107044627	107161811	protein_coding	5577	0.210509811336608	0.205636486750485	0.206615720002941	0.202230887914779	0.553030144878034	0.29562429498386	0.155391752277929	0.341124995475221
ENSG00000005302	0.243862681773089	6.92969611220451	0.967933259561976	0.360469347347046	0.847001880707804	-6.58268746589027	MSL3	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]	X	11758159	11775772	protein_coding	10943	6.40987934999475	5.81391968329345	6.23692459685915	5.87672350115115	4.76528686793979	5.50923078599387	5.24056746575445	5.84219252468926
ENSG00000005339	0.0237326444124575	6.7487261625703	0.195594909304987	0.849637450939378	0.971491520866346	-7.05868976404231	CREBBP	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]	16	3725054	3880713	protein_coding	1387	4.74959175979819	4.5564930569465	5.08524779289204	5.13318443148883	4.87137321775972	4.68067519742118	4.74772187706122	4.95732259158455
ENSG00000005379	0.275220961608518	3.97810808640806	0.825288585574663	0.432317185467195	0.865379876397006	-6.38147176173436	TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	17	58301228	58328795	protein_coding	9256	2.62034031025983	3.02032617635289	2.85122452955617	2.36938803017626	3.57761734801241	2.15696413329175	2.41446950664799	2.30833932140904
ENSG00000005436	-0.20011089661885	4.87101670561478	-1.60388911500712	0.146091014926633	0.820111711728151	-5.69025856023998	GCFC2	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]	2	75652000	75711184	protein_coding	6936	4.08987885887457	4.31576655047021	3.98814740435179	4.4382216466996	4.16420799031667	4.4037123257079	4.27910151122293	4.50206710630061
ENSG00000005448	-0.161822390269328	5.51641035872009	-0.855388269241165	0.416376067430993	0.865260713219303	-6.63627216962328	WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	2	74421477	74425770	protein_coding	84058	6.03693768132062	5.78387991901195	5.68210962785068	5.98011530587644	6.22675805131395	6.01312372274096	5.99410221632132	5.99184150507811
ENSG00000005469	-0.182219945543781	3.83791377951269	-1.12241186508849	0.29314638688124	0.833901300452682	-6.04358726999722	CROT	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	7	87345664	87399800	protein_coding	54677	3.82452612802242	3.85958646779383	3.98303298881252	3.7710207584812	3.3828503790161	3.56848381898648	3.55474023462738	3.98638599507173
ENSG00000005471	0.492915022919314	3.77424618423595	1.17733661465299	0.271894132350025	0.829565124182069	-6.0520289337066	ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	7	87401696	87480435	protein_coding	5244	3.58489529361179	2.74666017544049	3.3900054730341	2.73710350921988	2.63510311644729	2.97982744180044	1.57287996959779	2.19353427044
ENSG00000005483	0.215133572169202	7.19438476326973	1.75473606085888	0.116073122271178	0.820111711728151	-5.61681268995231	KMT2E	lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]	7	104940943	105115019	protein_coding	55904	5.92060450856328	5.72785327240727	5.6779404786251	5.52961926739858	5.04330714202179	5.47398736217694	5.3517280691919	5.46713771501073
ENSG00000005486	0.0257981554158295	4.23158254422416	0.14708049569538	0.886583348680051	0.980099353033942	-6.80037251265115	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	7	75842602	75888927	protein_coding	57414	4.37626197096792	4.18665077773409	4.23672190065646	4.36533881801721	4.36148884526457	4.15237473791593	3.90126370579032	4.18869937144628
ENSG00000005700	0.271264412724464	6.58773950724648	1.99753526617409	0.0795802330769783	0.820111711728151	-5.27029295261526	IBTK	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	6	82169984	82247775	protein_coding	25998	5.31248870995389	5.06054852070839	4.84553340641519	5.06249352243928	4.42609457375245	4.57242532473917	4.61510020224346	4.86284769367055
ENSG00000005801	-0.345516885022779	5.73981227532171	-2.37978993915298	0.0435146412808114	0.820111711728151	-4.64764297844382	ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	11	3339261	3379222	protein_coding	7748	4.81564423188953	4.77891555505176	5.07540153334855	4.84788023389462	4.44856190439706	5.02485123814108	4.98691610863659	5.01615566316105
ENSG00000005810	0.412457411053579	8.15474376260475	2.00451477465503	0.0787137670913169	0.820111711728151	-5.20569380246003	MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	13	77042474	77327094	protein_coding	23077	6.24101794863824	6.22679208939092	6.47710614232661	6.0466924463304	5.81127647450691	5.86122398343501	5.85517271930418	6.26946740488273
ENSG00000005812	0.0223773853148224	5.30633821807454	0.20037099520376	0.846019788993612	0.971102884718334	-6.99822466329667	FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	13	76992598	77027195	protein_coding	26224	4.59110927461215	4.62163081330787	4.56332966909431	4.64299562525652	4.13238674643851	4.09041437457687	4.39260902380477	4.35460526601272
ENSG00000005844	0.274579946508966	7.22835968584347	0.575062162818843	0.580761900562055	0.902363124143387	-6.88703958186666	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]	16	30472658	30523567	protein_coding	3683	6.48852721988519	5.5782616042837	6.19327162098477	5.91200045809229	3.68321360396706	5.3606641629889	6.39561611505526	5.63589850850139
ENSG00000005882	-0.897318417216884	2.09935510106693	-2.15592406297746	0.0620180132722242	0.820111711728151	-4.22648870175524	PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	17	50094737	50112152	protein_coding	5164	2.13516971729901	1.79131607314167	2.60738381824738	2.67067131679459	1.43298826088839	2.44680329141198	2.08635986125962	2.8523203104788
ENSG00000005884	-0.614363639502636	2.91732472994911	-1.51319911244244	0.16738423911089	0.820111711728151	-5.29120306256125	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	17	50055968	50090485	protein_coding	3675	1.67467215901252	1.29855392165864	2.46820323995932	2.70105195677099	0.917939616858356	2.48101523185619	2.46973024013721	2.02572764107961
ENSG00000005889	0.0932290439743557	5.35631375239736	0.98561753938895	0.352214570050374	0.845316323751977	-6.51600392622357	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	X	24148976	24216255	protein_coding	7543	4.22550993488289	3.97643375230753	3.74450008907484	4.11281879579073	3.60538599727858	3.37624620151425	3.89732940516251	4.07096646220365
ENSG00000005893	0.147657465249948	6.42755357268727	1.31979075239283	0.222190300082003	0.820667422439618	-6.20050107656375	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	X	120426148	120469365	protein_coding	3920	5.71542043711336	5.7617822844893	5.81995572319658	5.63749478890894	4.98676705947707	5.25185222335986	5.28829798101993	5.5109498651303
ENSG00000005961	-0.168312264323118	-1.10243128959028	-0.2615147312648	0.800077015345301	0.959896611509369	-5.57234995260133	ITGA2B	integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]	17	44372177	44389649	protein_coding	3674	0.458420853499392	0.460138628248047	0.133299160861707	0.571898111395056	0.116650871707876	0.445242546029998	0.684725396876383	0.344185388803517
ENSG00000006007	-0.0176918190567887	5.06294543963444	-0.138572704472613	0.893095577677737	0.981709184435895	-6.9777248222931	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	16	19501693	19522123	protein_coding	51573	4.362544230867	4.4018490794782	4.67018335000645	4.46063923901435	3.99487474962091	3.91950999197119	4.21507903147352	4.41542857442002
ENSG00000006015	-0.0312295497863495	4.43713722912649	-0.146664876283549	0.88690127432946	0.980321072445941	-6.8391046414183	REX1BD	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	19	18588685	18592338	protein_coding	55049	5.1687737524805	5.16691018761983	5.10788639358876	4.86879352159528	5.27418739969409	5.04329344789923	4.89893566094335	5.47889164589327
ENSG00000006016	-0.754135258384709	1.26523589071373	-2.05022433367885	0.0732603207357801	0.820111711728151	-4.24899142331675	CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	19	18572220	18607741	protein_coding	9244	1.83687181962757	1.6154205349379	1.9878250843211	1.97050655610402	2.56830285838188	2.47352042343712	2.26559201943459	2.41352070022084
ENSG00000006025	-0.0300843718245813	4.70811475097369	-0.171878640195138	0.867655565487048	0.975523305949325	-6.89500125284395	OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	17	47807367	47821803	protein_coding	114881	3.73535721106745	3.69544846928726	3.50251786492427	3.57234012730591	3.4167134330258	3.73124505451592	3.12338478057718	3.9188558926266
ENSG00000006042	-1.23160361248693	-1.12836284099788	-1.54150957830349	0.160455693866325	0.820111711728151	-4.57722134836488	TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]	17	32927910	32945106	protein_coding	26022	0.588540752247013	0.45974740313437	1.44304962123568	0.779674921421442	0.0379823707578515	0.349208996040631	0.960930520185819	0.90097536217116
ENSG00000006062	-0.01846711741298	5.77071788283181	-0.104323475787869	0.919393033484496	0.986256699190933	-7.0486171805577	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	17	45263119	45317112	protein_coding	9020	4.35083892732779	3.88544980697353	3.91861979473669	4.18842909454728	4.07539040831166	4.19110265516544	4.22310856741171	4.16365579393544
ENSG00000006118	0.381899039858754	3.55134008019956	0.725828691992867	0.488116649664112	0.876405631251742	-6.36711624209764	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	11	60924460	60937159	protein_coding	54972	2.61358634228158	3.86019547326599	3.98826449461498	3.14620911668001	2.4919459387831	2.9976374568562	3.30884880760568	2.38418273866203
ENSG00000006125	0.131068915217405	7.54897491438259	1.01545283137597	0.338611891488154	0.842392921197935	-6.52097474042519	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	17	35578046	35726417	protein_coding	163	6.29539674684557	5.99236884768895	5.97999158667649	5.78842569934088	5.43105188576583	5.13950878715123	5.6164925610341	5.66754304387815
ENSG00000006194	-0.0522595189004553	5.26799155502237	-0.653218575238339	0.531313815080073	0.886637558158795	-6.77950927645276	ZNF263	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]	16	3263800	3301401	protein_coding	10127	4.46343589616089	4.51977952460863	4.61927877149853	4.49840285318962	4.35797032552634	4.36043999146285	4.2755138392442	4.46040458501116
ENSG00000006210	1.51195514812192	0.294782034450509	2.05762666754804	0.0724123079676922	0.820111711728151	-4.25958173247821	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	16	57372477	57385044	protein_coding	6376	1.43082156676792	0.923006140201408	0.202052809154633	1.46997034802991	0.195987534172946	0.217641438016198	0.333820992660054	0.135918311701923
ENSG00000006282	-1.65767876621269	5.15661116248172	-3.02438719621571	0.0160639673702883	0.820111711728151	-3.42853672884203	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]	17	50543058	50556481	protein_coding	64847	4.29440092790753	2.91475871937117	5.23161069899263	4.85461684007173	5.50681863608644	3.59122198041835	4.59424624460592	5.17013810382015
ENSG00000006283	-0.476481523118143	-1.26865189815557	-0.828956872673953	0.430352153427313	0.865379876397006	-5.25753413736096	CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]	17	50560715	50627474	protein_coding	8913	0.100491959537037	0.115093187478186	0.144976966758733	0.329429042069096	0.073842164831056	0.129499322545049	0.160708542973556	0.11776684321686
ENSG00000006327	-0.0133947990389015	-0.501331143628475	-0.0199437686090317	0.984560002110283	0.996596715519012	-5.823609371091	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	16	3018445	3022385	protein_coding	51330	1.36023671811995	1.03872764123067	2.01664143787707	1.75118346746711	0.286644621016439	0.497576601154571	0.936932242324796	1.00512112359452
ENSG00000006432	0.223180837714406	4.95454402678164	1.15654509246731	0.279702302465397	0.833901300452682	-6.29896909375969	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	14	70722526	70809545	protein_coding	4293	2.8554731040639	2.48937877350182	2.40440561168482	2.59213000926344	2.64036896650642	1.88893257650245	2.17275343589444	2.38972896817969
ENSG00000006451	0.0557316550418356	5.63600940394139	0.347794296920012	0.736662424417355	0.943835738237591	-6.9875653323059	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]	7	39623445	39708124	protein_coding	5898	5.48752696316338	5.50691029837454	5.35070748335119	5.0112846042072	4.45530308476	4.78505567164277	4.72978060365877	5.39635365333138
ENSG00000006453	-1.47029580452509	4.78951408181822	-1.77908280913173	0.112389231968385	0.820111711728151	-5.21595409090498	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	7	98291648	98401115	protein_coding	55971	3.49619375269668	2.1584417351041	2.97094694805681	3.25371733644503	4.65956292622367	4.63570546881033	3.8965442783192	4.45643754480612
ENSG00000006459	-0.314051804903008	2.15407224881299	-0.623218839108881	0.549901267390285	0.89328465176508	-6.03641669826074	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	7	140084746	140177055	protein_coding	80853	0.993631614597561	0.816816760006578	0.558560552240754	1.60954175655564	0.946019628933344	0.85253904723323	0.996416226091452	0.858873796796979
ENSG00000006530	0.106861155538351	5.95191112001199	0.737264134080787	0.481308722035372	0.875013327969392	-6.77619586255467	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	7	141551278	141655244	protein_coding	55750	5.54185886955873	5.1827349183563	5.25617501659949	5.1130138639578	4.75958538184156	5.1101759197343	5.10102540047666	5.03988179579817
ENSG00000006534	-0.405544846731523	-0.193914160378322	-0.862372214798962	0.41273685983682	0.86411771058833	-5.43527100106479	ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	11	68008563	68029282	protein_coding	221	0.259376146414068	0.428291424239609	0.828120536691476	0.686033410565433	0.112833555022729	0.467971182110134	0.465879413229064	0.699484115658084
ENSG00000006555	-0.173672089037713	1.11161662577571	-0.363262837792395	0.725499169419397	0.941664313694263	-5.98843115923391	TTC22	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]	1	54779712	54801323	protein_coding	55001	1.16142788103967	0.738291398607846	1.14434466983138	1.39972071745878	0.863607068122519	0.865709024712068	1.10416017051028	0.64160059152203
ENSG00000006576	0.243459125669778	6.06315844404759	1.51343864938724	0.167324512278408	0.820111711728151	-5.95033287895439	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	7	77798761	77957503	protein_coding	57157	5.28039463694748	4.9879167869257	4.94305788850269	4.96124047252976	4.30643811762586	4.52337150774175	4.85093575676454	4.39141366917233
ENSG00000006607	0.0151162275830083	5.75053778680222	0.125298650127682	0.903273072888599	0.983768944850947	-7.04676992840026	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	2	241356264	241494847	protein_coding	9855	4.86055142715619	4.50752643252966	4.63523211775289	4.77328028385513	4.46101089845609	4.71184683725989	4.70389183809339	4.620841615879
ENSG00000006625	-0.263211277576778	5.23326727727624	-1.44972494962414	0.183894532511246	0.820111711728151	-5.94309444359572	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	7	30496620	30504850	protein_coding	79017	5.4123770737804	5.87006586579744	5.67420125273505	5.70546756170032	5.60697535230881	5.71231235822296	6.28694618585268	5.8062262931842
ENSG00000006634	-0.102356146337831	5.74094692295956	-0.712553825644623	0.495688772193962	0.878175207396828	-6.778802980769	DBF4	DBF4-CDC7 kinase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:17364]	7	87876216	87909553	protein_coding	10926	5.57158853471839	5.46320954531672	5.54129285500401	5.43152324451325	4.83604489995579	4.70865766334038	5.83239916125366	5.43447511037319
ENSG00000006638	0.00521047171760414	-0.985699438195626	0.00754904365809701	0.994155335496594	0.998087618984551	-5.69075994698792	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	19	3594506	3606895	protein_coding	6915	0.335081879770874	0.667959320790775	0.971152467365816	0.627246352781849	0.309409049240119	0.481774249859814	0.117861242202326	0.419413762629805
