ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_JL	TPM_Control_1	TPM_Control_2	TPM_Control_3
ENSG00000005700	-0.423965019776829	6.46550776404453	-1.64898920935799	0.171534685684086	0.503099841947867	-5.84562366995625	IBTK	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	6	82169984	82247775	protein_coding	25998	4.38690528405777	4.75327393427035	4.61784174238167	4.99123311945321
ENSG00000005801	-0.0368013608559545	3.46777279045153	-0.111971536450153	0.916026807703406	0.969430944354254	-6.74440547968709	ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	11	3339261	3379222	protein_coding	7748	3.06695127688013	3.09148557166722	2.68916405532549	3.12242490514433
ENSG00000005810	0.0758379341649187	6.60804493493334	0.248082025403018	0.815803753376546	0.926853454368381	-7.07824146533898	MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	13	77042474	77327094	protein_coding	23077	5.11031404454915	4.45042283878045	4.68902054810412	5.05004709417868
ENSG00000005812	-0.444116978860333	6.34998816456615	-2.71222987907884	0.0510414985665202	0.316030997776127	-4.53516254038469	FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	13	76992598	77027195	protein_coding	26224	5.05357144803552	5.67863571398895	5.41621829012192	5.41088835512717
ENSG00000005882	-0.0890861383910879	4.8713285057382	-0.23329932643253	0.826529415133101	0.931330509348566	-7.00308245514971	PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	17	50094737	50112152	protein_coding	5164	4.42614537513618	5.72519750809699	4.82838811651188	4.27117322719753
ENSG00000005884	-2.87997564909668	7.16860288939502	-8.58768097365603	0.000834860694827194	0.100033532386592	0.201485274691279	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	17	50055968	50090485	protein_coding	3675	3.87887127089215	6.48835249738128	6.3651902601979	6.79103802326931
ENSG00000005889	0.150738363388958	5.04865053234644	0.911213462287484	0.411730818817845	0.708990368317572	-6.62307002588332	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	X	24148976	24216255	protein_coding	7543	3.39633241574746	3.43004636538234	3.42980822146773	3.63163457036058
ENSG00000005893	0.915295145478063	7.90403080834462	4.44858525658064	0.0102242275399289	0.174025685760363	-2.54372542244632	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	X	120426148	120469365	protein_coding	3920	8.0831949993047	7.11145363335596	7.22617210257703	7.03726645909344
ENSG00000006007	0.568299089085849	6.25763903984052	2.39358677077689	0.07221338343176	0.360392308042032	-4.91325971058614	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	16	19501693	19522123	protein_coding	51573	6.34139702462115	5.41493488394476	6.04875852737249	5.72365305435663
ENSG00000006015	0.0594816882202722	3.96526270765365	0.218505603830249	0.837308185524395	0.936650809624466	-6.84376693525359	REX1BD	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	19	18588685	18592338	protein_coding	55049	5.39688466255565	5.64136414903564	5.29837810642106	5.09234725161424
ENSG00000006016	-0.0419184515213127	4.28822653954081	-0.0411054547408199	0.969169601292955	0.990205539436067	-6.89455212483372	CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	19	18572220	18607741	protein_coding	9244	4.89484370733843	4.93242586320136	6.11899821892187	3.82321436359797
ENSG00000006025	0.269748306416357	2.31832303253261	0.603810628406639	0.577262681791538	0.810098099423564	-6.24044566512932	OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	17	47807367	47821803	protein_coding	114881	2.05793438193534	2.06046248798611	2.22715266646739	1.86825808057614
ENSG00000006042	0.632058910555883	6.43868408440329	1.76447664645459	0.149944444664599	0.48071380044766	-5.68668042516063	TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]	17	32927910	32945106	protein_coding	26022	7.28627277058095	7.02640565404119	7.19103578566507	6.40128475103824
ENSG00000006062	-1.34636237640203	3.15401085470744	-3.42516679377624	0.0249331986457958	0.23944756474297	-3.16252838918557	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	17	45263119	45317112	protein_coding	9020	1.44591258930339	2.631057938391	2.32966353690638	2.59260700995617
ENSG00000006118	2.76673139071964	2.57004818193289	3.66282611303182	0.021284391778495	0.226509405409663	-3.22190625941593	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	11	60924460	60937159	protein_coding	54972	4.21540494001362	1.72227583849862	0.758486540846125	2.47513548017896
ENSG00000006125	0.0215635946902388	8.0517756085091	0.0912751685405469	0.931488749592803	0.975839417767094	-6.98528337349832	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	17	35578046	35726417	protein_coding	163	6.30254925687606	6.75688054389211	6.24553852166535	6.34506955318689
ENSG00000006128	5.41545643337762	-5.24351107720817	4.09689966384556	0.0136575762066163	0.193885190385643	-2.86659369310204	TAC1	tachykinin precursor 1 [Source:HGNC Symbol;Acc:HGNC:11517]	7	97732053	97740472	protein_coding	6863	0.859892443450458	0.0826085863076236	0	0
ENSG00000006194	0.236203274118966	4.4408916270048	1.09139022172852	0.334068391477723	0.650076872701438	-6.35758030057793	ZNF263	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]	16	3263800	3301401	protein_coding	10127	4.30225865099703	4.25372436975759	4.42062198927138	4.15182732641507
ENSG00000006282	0.284044908167359	6.2014561084313	1.28204214664063	0.266421416916712	0.593858991328517	-6.28380666116072	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]	17	50543058	50556481	protein_coding	64847	5.91839413012677	6.41636842507863	5.85291636509059	5.4719586862762
ENSG00000006283	3.7238319828675	0.231948868955529	4.63434339164471	0.00883141074920503	0.164910391318011	-2.00457450308263	CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]	17	50560715	50627474	protein_coding	8913	1.58464218686593	0.47481396297624	0.182472380982854	0.172915012187364
ENSG00000006327	-1.94336629726755	6.98599885231756	-9.91157753490687	0.000469897626947106	0.0992746472853797	0.800587709620062	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	16	3018445	3022385	protein_coding	51330	6.44189405938406	8.70254601276978	8.49464644553802	8.26520257129083
ENSG00000006432	-0.33828418068836	-3.27095276429444	-0.234448166523086	0.825694072348325	0.931207686663512	-5.28362562692943	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	14	70722526	70809545	protein_coding	4293	0.0180971580835511	0.0570648088295123	0.027124319503682	0.0374735956528201
ENSG00000006451	0.759837271297547	6.76641996129553	2.016593200698	0.111514089238182	0.430048304792251	-5.34288087656076	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]	7	39623445	39708124	protein_coding	5898	6.58079735446871	6.1678243716308	6.28512240137056	5.54957491814252
ENSG00000006453	-2.96935415871116	2.78086145223099	-3.74319462471433	0.0185939753831222	0.21648550202157	-2.69569085997764	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	7	98291648	98401115	protein_coding	55971	0.724105393234748	2.78709494640454	2.97753088480817	3.00534788449018
ENSG00000006459	0.882209621589109	4.00863984393947	3.36519503141492	0.0263979895013759	0.244803111932153	-3.64353347425058	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	7	140084746	140177055	protein_coding	80853	2.46115657489073	1.84493956404801	1.9095799639736	1.8160852003318
ENSG00000006468	0.772894382125501	4.26691897689337	0.771382154462263	0.48325783508323	0.75228368342832	-6.67433274891447	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	7	13891229	13991425	protein_coding	2115	3.76460985216474	4.88835136701096	2.06457593591356	3.06691357352497
ENSG00000006530	-0.285112991419497	4.25609340068312	-1.16805915127636	0.305155425789918	0.626114641902374	-6.18802141403067	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	7	141551278	141655244	protein_coding	55750	3.72244995800504	4.14628586706758	3.87312130645657	4.43680753541359
ENSG00000006534	-0.577741426458207	5.54273482083141	-2.88628120479396	0.0425229502773568	0.293779068849452	-4.28861085503583	ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	11	68008563	68029282	protein_coding	221	4.57075478008437	5.31655788717387	5.11507599530813	4.94394077796368
ENSG00000006576	-0.522010838696951	5.88044207150794	-2.21837337469637	0.0879773073384742	0.388642022624084	-5.12928882960132	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	7	77798761	77957503	protein_coding	57157	4.08777544788152	4.91840789379264	4.3957236547987	4.65352360048824
ENSG00000006606	-3.4583662219886	-2.26704729540451	-2.01343573060582	0.111430437515051	0.430048304792251	-4.11094097857342	CCL26	C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]	7	75769533	75789896	protein_coding	10344	0.201543533087225	1.65695347571888	2.25209194890248	1.40594172835766
ENSG00000006607	-0.109808075643763	5.35749854359791	-0.355053723173123	0.739772091444377	0.891129998047735	-7.03487240102957	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	2	241356264	241494847	protein_coding	9855	3.97275651711644	4.1264552031592	3.86856745756801	4.35338970724827
ENSG00000006625	1.0005937680664	4.35295840015007	4.69787060992414	0.00840824269826451	0.161261973917363	-2.38604273294485	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	7	30496620	30504850	protein_coding	79017	5.95496210836291	5.41794784772413	4.91365920667144	4.88712238089251
ENSG00000006634	-0.59031319074347	3.46001783262759	-0.69547239590989	0.524814725058563	0.778310486210524	-6.39497497645586	DBF4	DBF4-CDC7 kinase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:17364]	7	87876216	87909553	protein_coding	10926	2.9010051069115	3.98282660016723	2.94906105360372	3.54457564458678
ENSG00000006638	-0.908745965214842	1.22939749183798	-1.70107379351751	0.16117621247712	0.493314336046044	-4.79838649123049	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	19	3594506	3606895	protein_coding	6915	0.956573401636002	1.62853145403314	1.49999891623089	1.48922487058725
ENSG00000006652	0.536283087470514	5.7218509725712	2.56957070871735	0.0595007794349824	0.335342248664846	-4.71023897249824	IFRD1	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]	7	112422887	112481017	protein_coding	3475	5.63610019621441	5.0579303541332	5.27239990580577	5.0653247040948
ENSG00000006695	-0.0802493661842707	3.48931774728578	-0.285952338001267	0.788551860086341	0.913098416852929	-6.69000181720343	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]	17	14069490	14231736	protein_coding	1352	3.15385850408509	3.6807161495158	2.94488542582615	3.46440714693474
ENSG00000006704	-0.22371198753465	4.16047225154012	-0.615093959028903	0.57045795642008	0.806456581384629	-6.65421323486443	GTF2IRD1	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]	7	74452463	74602619	protein_coding	9569	3.45735697487473	3.66568178140397	4.10893554538183	3.41270417313635
ENSG00000006712	0.098323370403782	5.65153649082735	0.296242911646518	0.781206520982749	0.909703624484166	-7.08022207657973	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]	19	39385629	39391154	protein_coding	54623	5.43118025584342	5.89245708720412	5.01472752455201	5.29481988219842
ENSG00000006715	0.777798709192075	5.64345967003194	4.7990059876306	0.00778379267115937	0.156087224954157	-2.37432643131478	VPS41	VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713]	7	38722974	38932394	protein_coding	27072	5.10367219608205	4.85221297750863	4.41344643418764	4.77524343240596
ENSG00000006740	0.264536881716381	0.326382738869753	0.244866644835258	0.8181326653279	0.927691795928565	-6.02070276211365	ARHGAP44	Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]	17	12789498	12991643	protein_coding	9912	0.754782341892378	0.629164481109637	0.233647590961138	0.943828331127443
ENSG00000006744	-0.530762363501144	5.780244866838	-3.18815369490685	0.0313487777416977	0.261636159901622	-3.9655838816086	ELAC2	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]	17	12991268	13018065	protein_coding	60528	4.84677194933906	6.11344242934249	5.12557361753447	5.4791744474022
ENSG00000006747	-0.319967172963537	1.42548847514815	-0.181766304201314	0.864551021257637	0.94855362031791	-6.21911011333211	SCIN	scinderin [Source:HGNC Symbol;Acc:HGNC:21695]	7	12570577	12660182	protein_coding	85477	1.44752312738444	2.17161452974868	0.366066458580135	2.34977883241513
ENSG00000006756	0.540665753801228	4.17864696315262	1.14442759336999	0.314601075197801	0.634388751139944	-6.26502312728403	ARSD	arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]	X	2903972	2929405	protein_coding	414	3.31131811662245	2.92297304109696	3.5635242501969	2.97468935832319
ENSG00000006757	0.709265886418084	2.60448479823546	1.45878851308716	0.215525355159292	0.548259517072269	-5.53616040132893	PNPLA4	patatin like domain 4, phospholipase and triacylglycerol lipase  [Source:HGNC Symbol;Acc:HGNC:24887]	X	7898247	7927739	protein_coding	8228	3.69167429606049	3.53578174758893	3.71065922309025	2.9031254463772
ENSG00000006788	1.15339175994181	-5.41384783649454	0.414231576501785	0.699116360528819	0.87071376001918	-5.00245876780421	MYH13	myosin heavy chain 13 [Source:HGNC Symbol;Acc:HGNC:7571]	17	10300865	10373130	protein_coding	8735	0.0100078082740267	0	0.117931705024505	0
ENSG00000006831	0.459692922997379	5.97516055986733	2.98025805810121	0.038610645364203	0.282560511669805	-4.22175516733278	ADIPOR2	adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]	12	1688574	1788680	protein_coding	79602	5.1008934460204	4.81560258160321	4.634798158409	4.68069691117656
ENSG00000006837	0.84885999791818	0.429299234940874	1.36693648851817	0.24066041093757	0.570566471986512	-5.17909616878859	CDKL3	cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483]	5	134286350	134371047	protein_coding	51265	2.19609363782969	1.67891112915148	1.51993032824316	1.00050701820364
ENSG00000007047	0.211680479017959	4.95457533692022	1.08155046781479	0.3379528107615	0.653208533676791	-6.44514542029605	MARK4	microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538]	19	45079288	45305284	protein_coding	57787	5.14424917315154	4.25729739325061	5.16915463709827	4.66068941771089
ENSG00000007080	-0.215575282252762	5.35944452644746	-0.897641257960155	0.418153800426883	0.712013417002945	-6.64983860054451	CCDC124	coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]	19	17932588	17944914	protein_coding	115098	6.35716268834022	6.75767968611538	6.2688721437798	6.67882061605087
ENSG00000007168	-0.311600342385159	7.69848397165671	-1.52139154219255	0.199908035573863	0.533138173273156	-5.91140038787616	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]	17	2593183	2685616	protein_coding	5048	5.90143368178361	6.23401385729848	6.42848178111723	6.5320715899089
ENSG00000007202	-0.300180490599199	7.5818687009078	-1.64962904491139	0.171403334157248	0.503099841947867	-5.76504061688416	BLTP2	bridge-like lipid transfer protein family member 2 [Source:HGNC Symbol;Acc:HGNC:28960]	17	28614440	28645454	protein_coding	9703	5.24217588373643	5.74128422446481	5.65704648620676	5.58295931116353
ENSG00000007237	2.09124104724577	3.94728143315604	6.33382122453888	0.00275340583992115	0.11632197423422	-1.09690417289032	GAS7	growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]	17	9910606	10198853	protein_coding	8522	3.5402842326274	2.23891675742388	1.33100920764272	2.06035284287033
ENSG00000007255	1.92500108856653	1.5166314340508	3.12840182633875	0.0332592737503928	0.266690604480188	-3.4638559781152	TRAPPC6A	trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069]	19	45162928	45178265	protein_coding	79090	4.76063799008111	2.48315408135905	3.88397802479535	3.03682454159118
ENSG00000007312	3.32587022011667	-4.61017533299577	2.12912165481614	0.0974490797763342	0.408433298841197	-4.00510066737237	CD79B	CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699]	17	63928738	63932629	protein_coding	974	0.482223582184463	0.632084841960331	0	0.0308078349091313
ENSG00000007341	0.43944913966681	3.96224228138191	1.00409918379384	0.369949299921344	0.677297554600769	-6.35646705088574	ST7L	suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441]	1	112523487	112620825	protein_coding	54879	3.74126494101561	4.53762588588935	4.08647493589892	3.8462326344785
ENSG00000007372	0.767974959876095	-0.384355630572256	0.584614060974944	0.589163739838543	0.816108309297406	-5.78052193619879	PAX6	paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620]	11	31784779	31817961	protein_coding	5080	0.773973545535952	0.942240484552091	0.114297720615692	0.919266086403517
ENSG00000007376	-0.272241072825538	3.57287679130933	-0.937595209388762	0.399479034670574	0.700411017717342	-6.24153370324245	RPUSD1	RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]	16	784974	788406	protein_coding	113000	3.41127437509725	4.14196340368666	3.63669375225366	3.59877870593289
ENSG00000007384	-0.11666177642554	5.79742788241453	-0.460778118443098	0.667953773411552	0.856237198337824	-7.00446512009738	RHBDF1	rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]	16	58058	78176	protein_coding	64285	5.28969992537911	5.72185712240372	5.3243552259315	5.15560106229601
ENSG00000007392	-0.226721190884242	5.19521957468075	-1.0859145916636	0.336225042254192	0.651833832959283	-6.44266549381428	LUC7L	LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]	16	188961	229463	protein_coding	55692	5.33815967057337	5.29992909407702	5.70344803890407	5.40061795185493
